"","cell","year","spring.gdd","summer.gdd","gdd.comb","spring.mean","spring.dev","summer.mean","summer.dev","FFD","FRD","FFD.dev","FRD.dev"
"1",324,2000,0.552042909750985,45.5631188931195,46.1151618028705,3.72021192364365,-3.16816901389266,35.5415803410881,10.0215385520314,NA,NA,NA,NA
"2",324,2001,4.29177052174651,19.5520842980887,23.8438548198352,3.72021192364365,0.571558598102868,35.5415803410881,-15.9894960429995,22,NA,-17.0666666666667,NA
"3",324,2002,4.01276451633879,19.7715410404199,23.7843055567587,3.72021192364365,0.292552592695144,35.5415803410881,-15.7700393006682,40.8,NA,1.73333333333333,NA
"4",324,2003,3.78304090180646,45.7079506845744,49.4909915863808,3.72021192364365,0.0628289781628171,35.5415803410881,10.1663703434862,41.4,66.8,2.33333333333334,0
"5",324,2004,3.38353940168096,27.9406512352626,31.3241906369435,3.72021192364365,-0.33667252196268,35.5415803410881,-7.60092910582557,47.8,85.8,8.73333333333333,19
"6",324,2005,6.29811329053815,54.7141358950638,61.012249185602,3.72021192364365,2.57790136689451,35.5415803410881,19.1725555539757,54.8,77.2,15.7333333333333,10.4
"7",324,2006,NA,NA,NA,NA,NA,NA,NA,27.6,37.4,-11.4666666666667,-29.4
"8",342,2000,12.5133975716008,350.078393450205,362.591791021806,41.0093585854551,-28.4959610138544,300.053226376627,50.0251670735788,NA,NA,NA,NA
"9",342,2001,30.8730534654442,218.421515261492,249.294568726936,41.0093585854551,-10.1363051200109,300.053226376627,-81.6317111151349,4.17,NA,-3.93,NA
"10",342,2002,20.9973883342045,244.289517677166,265.28690601137,41.0093585854551,-20.0119702512507,300.053226376627,-55.7637086994611,10.83,NA,2.73,NA
"11",342,2003,57.6826203958663,372.673322776928,430.355943172794,41.0093585854551,16.6732618104112,300.053226376627,72.6200964003013,1,157.83,-7.1,4.48500000000001
"12",342,2004,8.70241568303769,224.298075821858,233.000491504896,41.0093585854551,-32.3069429024175,300.053226376627,-75.7551505547684,8.5,154.17,0.4,0.824999999999989
"13",342,2005,26.5008962849767,260.935698040148,287.436594325124,41.0093585854551,-14.5084623004784,300.053226376627,-39.1175283364791,8.5,158.5,0.4,5.155
"14",342,2006,82.2424867864526,311.46709060396,393.709577390413,41.0093585854551,41.2331282009975,300.053226376627,11.4138642273338,7.5,150,-0.6,-3.345
"15",342,2007,22.6646658894865,280.364124002772,303.028789892259,41.0093585854551,-18.3446926959686,300.053226376627,-19.6891023738543,8,NA,-0.0999999999999996,NA
"16",342,2008,43.2287205169844,316.52176981874,359.750490335724,41.0093585854551,2.21936193152923,300.053226376627,16.4685434421129,7.17,NA,-0.93,NA
"17",342,2009,6.80932816911077,237.051797525885,243.861125694996,41.0093585854551,-34.2000304163444,300.053226376627,-63.0014288507416,13.17,148.83,5.07,-4.51499999999999
"18",342,2010,37.4430037541916,305.574979899633,343.017983653824,41.0093585854551,-3.56635483126355,300.053226376627,5.52175352300594,7,146.5,-1.1,-6.845
"19",342,2011,30.4277159452741,343.760854167483,374.188570112757,41.0093585854551,-10.581642640181,300.053226376627,43.7076277908563,13,151.17,4.9,-2.17500000000001
