"","HEXcell","ObsYear","ObsMonth","ObsDay","Code","ntot"
"4883",649,2017,9,29,"Oth",NA
"4884",649,2017,9,29,"RL",18
"4885",649,2017,9,29,"RP",28
"4886",649,2017,10,1,"Oth",114
"4887",649,2017,10,1,"RL",56
"4888",649,2017,10,1,"RP",74
"4889",649,2017,10,2,"Oth",114
"4890",649,2017,10,2,"RL",54
"4891",649,2017,10,2,"RP",112
"4892",649,2017,10,3,"Oth",108
"4893",649,2017,10,3,"RL",36
"4894",649,2017,10,3,"RP",68
"4895",649,2017,10,4,"Oth",NA
"4896",649,2017,10,4,"RL",10
"4897",649,2017,10,4,"RP",20
"4898",649,2017,10,6,"Oth",344
"4899",649,2017,10,6,"RE",8
"4900",649,2017,10,6,"RL",150
"4901",649,2017,10,6,"RP",90
"4902",649,2017,10,7,"Oth",114
"4903",649,2017,10,7,"RL",18
"4904",649,2017,10,7,"RP",24
"4905",649,2017,10,9,"Oth",84
"4906",649,2017,10,9,"RL",6
"4907",649,2017,10,9,"RP",30
"4908",649,2017,10,18,"Oth",158
"4909",649,2017,10,18,"RL",34
"4910",649,2017,10,18,"RP",50
"4911",649,2017,10,19,"Oth",288
"4912",649,2017,10,19,"RL",62
"4913",649,2017,10,19,"RP",90
"4914",649,2017,10,20,"Oth",364
"4915",649,2017,10,20,"RL",36
"4916",649,2017,10,20,"RP",48
"4917",649,2017,10,21,"Oth",NA
"4918",649,2017,10,21,"RL",16
"4919",649,2017,10,21,"RP",18
"4920",649,2017,10,22,"Oth",NA
"4921",649,2017,10,22,"RL",16
"4922",649,2017,10,22,"RP",18
"4923",649,2017,10,23,"Oth",68
"4924",649,2017,10,23,"RL",16
"4925",649,2017,10,23,"RP",30
"4926",649,2017,10,24,"Oth",NA
"4927",649,2017,10,24,"RL",12
"4928",649,2017,10,24,"RP",20
"4929",649,2017,10,27,"Oth",196
"4930",649,2017,10,27,"RL",14
"4931",649,2017,10,27,"RP",52
"4932",649,2017,10,28,"Oth",762
"4933",649,2017,10,28,"RL",10
"4934",649,2017,10,28,"RP",10
"4935",649,2017,11,5,"Oth",110
"4936",649,2017,11,5,"RL",2
"4937",649,2017,11,5,"RP",8
"4938",649,2018,6,2,"Oth",30
"4939",649,2018,6,2,"RE",22
"4940",649,2018,6,2,"RL",NA
"4941",649,2018,6,2,"RP",NA
"4942",649,2018,6,25,"Oth",58
"4943",649,2018,6,25,"RE",4
"4944",649,2018,6,25,"RL",346
"4945",649,2018,6,25,"RP",164
"4946",649,2018,7,4,"Oth",60
"4947",649,2018,7,4,"RL",66
"4948",649,2018,7,4,"RP",10
"4949",649,2018,7,7,"Oth",18
"4950",649,2018,7,7,"RL",146
"4951",649,2018,7,7,"RP",14
"4952",649,2018,7,13,"Oth",96
"4953",649,2018,7,13,"RL",158
"4954",649,2018,7,13,"RP",172
"4955",649,2018,7,27,"Oth",24
"4956",649,2018,7,27,"RL",20
"4957",649,2018,7,27,"RP",18
"4958",649,2018,7,28,"Oth",52
"4959",649,2018,7,28,"RL",22
"4960",649,2018,7,28,"RP",68
"4961",649,2018,7,29,"Oth",52
"4962",649,2018,7,29,"RL",76
"4963",649,2018,7,29,"RP",118
"4964",649,2018,7,30,"Oth",NA
"4965",649,2018,7,30,"RL",NA
"4966",649,2018,7,30,"RP",NA
"4967",649,2018,8,3,"Oth",34
"4968",649,2018,8,3,"RL",80
"4969",649,2018,8,3,"RP",98
"4970",649,2018,8,4,"Oth",88
"4971",649,2018,8,4,"RL",66
"4972",649,2018,8,4,"RP",110
"4973",649,2018,8,5,"Oth",56
"4974",649,2018,8,5,"RL",142
"4975",649,2018,8,5,"RP",848
"4976",649,2018,8,7,"Oth",144
"4977",649,2018,8,7,"RL",196
"4978",649,2018,8,7,"RP",374
"4979",649,2018,8,9,"Oth",12
"4980",649,2018,8,9,"RL",14
"4981",649,2018,8,9,"RP",98
"4982",649,2018,8,10,"Oth",118
"4983",649,2018,8,10,"RL",188
"4984",649,2018,8,10,"RP",302
"4985",649,2018,8,12,"Oth",104
"4986",649,2018,8,12,"RL",62
"4987",649,2018,8,12,"RP",202
"4988",649,2018,8,13,"Oth",38
"4989",649,2018,8,13,"RL",36
"4990",649,2018,8,13,"RP",84
"4991",649,2018,8,15,"Oth",56
"4992",649,2018,8,15,"RL",78
"4993",649,2018,8,15,"RP",108
"4994",649,2018,8,16,"Oth",76
"4995",649,2018,8,16,"RL",54
"4996",649,2018,8,16,"RP",120
"4997",649,2018,8,17,"Oth",56
"4998",649,2018,8,17,"RL",70
"4999",649,2018,8,17,"RP",72
"5000",649,2018,8,18,"Oth",20
"5001",649,2018,8,18,"RL",40
"5002",649,2018,8,18,"RP",48
"5003",649,2018,8,20,"Oth",22
"5004",649,2018,8,20,"RL",10
"5005",649,2018,8,20,"RP",54
"5006",649,2018,8,23,"Oth",194
"5007",649,2018,8,23,"RL",84
"5008",649,2018,8,23,"RP",108
"5009",649,2018,8,24,"Oth",130
"5010",649,2018,8,24,"RL",158
"5011",649,2018,8,24,"RP",100
"5012",649,2018,8,25,"Oth",76
"5013",649,2018,8,25,"RL",32
"5014",649,2018,8,25,"RP",54
"5015",649,2018,8,30,"Oth",176
"5016",649,2018,8,30,"RL",94
"5017",649,2018,8,30,"RP",50
"5018",672,2003,10,20,"Oth",139
"5019",672,2003,10,20,"RL",86
"5020",672,2003,10,20,"RP",8
"5021",672,2004,5,21,"Oth",7
"5022",672,2004,5,21,"RL",80
"5023",672,2004,5,21,"RP",18
"5024",672,2004,9,11,"Oth",42
"5025",672,2004,9,11,"RL",9
"5026",672,2004,9,11,"RP",4
"5027",672,2005,9,12,"Oth",22
"5028",672,2005,9,12,"RL",8
"5029",672,2005,9,12,"RP",11
"5030",672,2007,4,30,"Oth",28
"5031",672,2007,4,30,"RL",37
"5032",672,2007,4,30,"RP",26
"5033",672,2007,5,1,"Oth",20
"5034",672,2007,5,1,"RL",30
"5035",672,2007,5,1,"RP",39
"5036",672,2007,6,11,"Oth",33
"5037",672,2007,6,11,"RE",4
"5038",672,2007,6,11,"RL",175
"5039",672,2007,6,11,"RP",6
"5040",672,2007,7,9,"Oth",18
"5041",672,2007,7,9,"RL",17
"5042",672,2007,7,9,"RP",14
"5043",672,2007,10,2,"Oth",86
"5044",672,2007,10,2,"RL",27
"5045",672,2007,10,2,"RP",10
"5046",672,2007,10,3,"Oth",135
"5047",672,2007,10,3,"RL",194
"5048",672,2007,10,3,"RP",15
"5049",672,2008,10,10,"Oth",60
"5050",672,2008,10,10,"RL",53
"5051",672,2008,10,10,"RP",6
"5052",672,2008,10,11,"Oth",98
"5053",672,2008,10,11,"RL",48
"5054",672,2008,10,11,"RP",24
"5055",672,2014,4,19,"Oth",62
"5056",672,2014,4,19,"RL",326
"5057",672,2014,4,19,"RP",268
"5058",672,2014,6,21,"Oth",43
"5059",672,2014,6,21,"RE",3
"5060",672,2014,6,21,"RL",115
"5061",672,2014,6,21,"RP",38
"5062",672,2015,6,21,"Oth",68
"5063",672,2015,6,21,"RE",2
"5064",672,2015,6,21,"RL",111
"5065",672,2015,6,21,"RP",72
"5066",672,2015,9,19,"Oth",442
"5067",672,2015,9,19,"RE",2
"5068",672,2015,9,19,"RL",1094
"5069",672,2015,9,19,"RP",136
"5070",672,2016,10,15,"Oth",NA
"5071",672,2016,10,15,"RL",NA
"5072",672,2016,10,15,"RP",NA
"5073",672,2017,4,1,"Oth",46
"5074",672,2017,4,1,"RL",198
"5075",672,2017,4,1,"RP",134
"5076",672,2017,4,29,"Oth",7
"5077",672,2017,4,29,"RL",21
"5078",672,2017,4,29,"RP",NA
"5079",672,2017,5,29,"Oth",13
"5080",672,2017,5,29,"RL",15
"5081",672,2017,5,29,"RP",29
"5082",672,2017,6,24,"Oth",404
"5083",672,2017,6,24,"RL",126
"5084",672,2017,6,24,"RP",224
"5085",672,2017,9,2,"Oth",NA
"5086",672,2017,9,2,"RL",NA
"5087",672,2017,9,2,"RP",NA
"5088",672,2018,7,7,"Oth",506
"5089",672,2018,7,7,"RL",680
"5090",672,2018,7,7,"RP",330
"5091",673,2002,5,31,"Oth",19
"5092",673,2002,5,31,"RE",4
"5093",673,2002,5,31,"RL",75
"5094",673,2002,5,31,"RP",20
"5095",673,2002,6,20,"Oth",14
"5096",673,2002,6,20,"RL",31
"5097",673,2002,6,20,"RP",18
"5098",673,2002,7,6,"Oth",109
"5099",673,2002,7,6,"RL",93
"5100",673,2002,7,6,"RP",28
"5101",673,2002,9,23,"Oth",59
"5102",673,2002,9,23,"RL",84
"5103",673,2002,9,23,"RP",37
"5104",673,2003,4,13,"Oth",1
"5105",673,2003,4,13,"RL",56
"5106",673,2003,4,13,"RP",63
"5107",673,2003,4,23,"Oth",6
"5108",673,2003,4,23,"RL",100
"5109",673,2003,4,23,"RP",20
"5110",673,2003,4,30,"Oth",8
"5111",673,2003,4,30,"RL",24
"5112",673,2003,4,30,"RP",16
"5113",673,2003,5,15,"Oth",10
"5114",673,2003,5,15,"RE",1
"5115",673,2003,5,15,"RL",20
"5116",673,2003,5,15,"RP",5
"5117",673,2003,5,23,"Oth",41
"5118",673,2003,5,23,"RE",4
"5119",673,2003,5,23,"RL",61
"5120",673,2003,5,23,"RP",22
"5121",673,2003,5,28,"Oth",42
"5122",673,2003,5,28,"RE",8
"5123",673,2003,5,28,"RL",182
"5124",673,2003,5,28,"RP",31
"5125",673,2003,5,29,"Oth",6
"5126",673,2003,5,29,"RL",40
"5127",673,2003,5,29,"RP",13
"5128",673,2003,5,30,"Oth",26
"5129",673,2003,5,30,"RE",8
"5130",673,2003,5,30,"RL",170
"5131",673,2003,5,30,"RP",32
"5132",673,2003,6,20,"Oth",4
"5133",673,2003,6,20,"RE",1
"5134",673,2003,6,20,"RL",39
"5135",673,2003,6,20,"RP",11
"5136",673,2003,7,8,"Oth",53
"5137",673,2003,7,8,"RE",3
"5138",673,2003,7,8,"RL",101
"5139",673,2003,7,8,"RP",27
"5140",673,2003,7,24,"Oth",78
"5141",673,2003,7,24,"RL",127
"5142",673,2003,7,24,"RP",250
"5143",673,2003,7,25,"Oth",119
"5144",673,2003,7,25,"RL",126
"5145",673,2003,7,25,"RP",213
"5146",673,2003,8,5,"Oth",8
"5147",673,2003,8,5,"RL",18
"5148",673,2003,8,5,"RP",6
"5149",673,2003,8,11,"Oth",23
"5150",673,2003,8,11,"RL",38
"5151",673,2003,8,11,"RP",17
"5152",673,2003,8,14,"Oth",4
"5153",673,2003,8,14,"RE",2
"5154",673,2003,8,14,"RL",21
"5155",673,2003,8,14,"RP",6
"5156",673,2003,9,9,"Oth",36
"5157",673,2003,9,9,"RL",7
"5158",673,2003,9,9,"RP",6
"5159",673,2003,9,22,"Oth",110
"5160",673,2003,9,22,"RE",1
"5161",673,2003,9,22,"RL",58
"5162",673,2003,9,22,"RP",6
"5163",673,2003,9,26,"Oth",506
"5164",673,2003,9,26,"RL",82
"5165",673,2003,9,26,"RP",7
"5166",673,2003,10,3,"Oth",69
"5167",673,2003,10,3,"RL",43
"5168",673,2003,10,3,"RP",5
"5169",673,2003,10,24,"Oth",30
"5170",673,2003,10,24,"RL",3
"5171",673,2003,10,24,"RP",6
"5172",673,2004,4,7,"Oth",4
"5173",673,2004,4,7,"RL",36
"5174",673,2004,4,7,"RP",28
"5175",673,2004,4,16,"Oth",7
"5176",673,2004,4,16,"RL",29
"5177",673,2004,4,16,"RP",34
"5178",673,2004,4,27,"Oth",21
"5179",673,2004,4,27,"RL",59
"5180",673,2004,4,27,"RP",42
"5181",673,2004,5,20,"Oth",67
"5182",673,2004,5,20,"RE",5
"5183",673,2004,5,20,"RL",38
"5184",673,2004,5,20,"RP",42
"5185",673,2004,5,22,"Oth",5
"5186",673,2004,5,22,"RL",22
"5187",673,2004,5,22,"RP",11
"5188",673,2004,6,4,"Oth",38
"5189",673,2004,6,4,"RL",86
"5190",673,2004,6,4,"RP",8
"5191",673,2004,6,8,"Oth",7
"5192",673,2004,6,8,"RL",95
"5193",673,2004,6,8,"RP",29
"5194",673,2004,6,27,"Oth",59
"5195",673,2004,6,27,"RL",29
"5196",673,2004,6,27,"RP",11
"5197",673,2004,7,21,"Oth",15
"5198",673,2004,7,21,"RL",25
"5199",673,2004,7,21,"RP",9
"5200",673,2004,7,24,"Oth",103
"5201",673,2004,7,24,"RL",127
"5202",673,2004,7,24,"RP",174
"5203",673,2004,7,28,"Oth",161
"5204",673,2004,7,28,"RL",241
"5205",673,2004,7,28,"RP",124
"5206",673,2004,7,31,"Oth",71
"5207",673,2004,7,31,"RL",35
"5208",673,2004,7,31,"RP",24
"5209",673,2004,8,7,"Oth",16
"5210",673,2004,8,7,"RL",11
"5211",673,2004,8,7,"RP",9
"5212",673,2004,8,9,"Oth",13
"5213",673,2004,8,9,"RL",14
"5214",673,2004,8,9,"RP",8
"5215",673,2004,8,21,"Oth",30
"5216",673,2004,8,21,"RL",11
"5217",673,2004,8,21,"RP",11
"5218",673,2004,8,24,"Oth",20
"5219",673,2004,8,24,"RL",10
"5220",673,2004,8,24,"RP",3
"5221",673,2004,8,28,"Oth",25
"5222",673,2004,8,28,"RL",11
"5223",673,2004,8,28,"RP",3
"5224",673,2004,9,3,"Oth",32
"5225",673,2004,9,3,"RL",12
"5226",673,2004,9,3,"RP",3
"5227",673,2004,9,5,"Oth",33
"5228",673,2004,9,5,"RL",8
"5229",673,2004,9,5,"RP",3
"5230",673,2004,9,20,"Oth",167
"5231",673,2004,9,20,"RL",67
"5232",673,2004,9,20,"RP",8
"5233",673,2004,9,22,"Oth",108
"5234",673,2004,9,22,"RL",51
"5235",673,2004,9,22,"RP",9
"5236",673,2004,9,27,"Oth",35
"5237",673,2004,9,27,"RL",32
"5238",673,2004,9,27,"RP",6
"5239",673,2005,5,19,"Oth",8
"5240",673,2005,5,19,"RL",43
"5241",673,2005,5,19,"RP",16
"5242",673,2005,6,16,"Oth",25
"5243",673,2005,6,16,"RL",25
"5244",673,2005,6,16,"RP",5
"5245",673,2005,6,21,"Oth",1
"5246",673,2005,6,21,"RE",2
"5247",673,2005,6,21,"RL",43
"5248",673,2005,7,18,"Oth",168
"5249",673,2005,7,18,"RL",338
"5250",673,2005,7,18,"RP",91
"5251",673,2005,7,23,"Oth",7
"5252",673,2005,7,23,"RL",15
"5253",673,2005,7,23,"RP",13
"5254",673,2005,7,24,"Oth",8
"5255",673,2005,7,24,"RL",13
"5256",673,2005,7,24,"RP",14
"5257",673,2005,7,25,"Oth",275
"5258",673,2005,7,25,"RL",243
"5259",673,2005,7,25,"RP",252
"5260",673,2005,7,26,"Oth",167
"5261",673,2005,7,26,"RL",122
"5262",673,2005,7,26,"RP",335
"5263",673,2005,7,27,"Oth",9
"5264",673,2005,7,27,"RL",12
"5265",673,2005,7,27,"RP",14
"5266",673,2005,7,31,"Oth",10
"5267",673,2005,7,31,"RL",6
"5268",673,2005,7,31,"RP",15
"5269",673,2005,8,2,"Oth",6
"5270",673,2005,8,2,"RL",10
"5271",673,2005,8,2,"RP",15
"5272",673,2005,8,4,"Oth",9
"5273",673,2005,8,4,"RL",10
"5274",673,2005,8,4,"RP",15
"5275",673,2005,8,7,"Oth",88
"5276",673,2005,8,7,"RL",46
"5277",673,2005,8,7,"RP",53
"5278",673,2005,8,8,"Oth",10
"5279",673,2005,8,8,"RL",8
"5280",673,2005,8,8,"RP",15
"5281",673,2005,8,9,"Oth",15
"5282",673,2005,8,9,"RL",14
"5283",673,2005,8,9,"RP",15
"5284",673,2005,8,13,"Oth",44
"5285",673,2005,8,13,"RL",76
"5286",673,2005,8,13,"RP",1
"5287",673,2005,8,20,"Oth",19
"5288",673,2005,8,20,"RL",13
"5289",673,2005,8,20,"RP",11
"5290",673,2005,8,21,"Oth",62
"5291",673,2005,8,21,"RL",132
"5292",673,2005,8,21,"RP",8
"5293",673,2005,8,23,"Oth",15
"5294",673,2005,8,23,"RL",8
"5295",673,2005,8,23,"RP",10
"5296",673,2005,8,25,"Oth",33
"5297",673,2005,8,25,"RL",14
"5298",673,2005,8,25,"RP",12
"5299",673,2005,8,28,"Oth",20
"5300",673,2005,8,28,"RL",9
"5301",673,2005,8,28,"RP",6
"5302",673,2005,9,2,"Oth",52
"5303",673,2005,9,2,"RL",19
"5304",673,2005,9,2,"RP",6
"5305",673,2005,9,3,"Oth",68
"5306",673,2005,9,3,"RL",24
"5307",673,2005,9,3,"RP",6
"5308",673,2005,9,5,"Oth",43
"5309",673,2005,9,5,"RL",8
"5310",673,2005,9,5,"RP",4
"5311",673,2005,9,10,"Oth",48
"5312",673,2005,9,10,"RL",18
"5313",673,2005,9,10,"RP",7
"5314",673,2005,9,18,"Oth",27
"5315",673,2005,9,18,"RL",6
"5316",673,2005,9,18,"RP",4
"5317",673,2005,9,19,"Oth",107
"5318",673,2005,9,19,"RL",80
"5319",673,2005,9,19,"RP",13
"5320",673,2005,9,23,"Oth",24
"5321",673,2005,9,23,"RL",16
"5322",673,2005,9,23,"RP",1
"5323",673,2005,10,15,"Oth",26
"5324",673,2005,10,15,"RL",6
"5325",673,2005,10,15,"RP",1
"5326",673,2005,10,18,"Oth",28
"5327",673,2005,10,18,"RL",11
"5328",673,2005,10,18,"RP",2
"5329",673,2006,7,6,"Oth",88
"5330",673,2006,7,6,"RL",13
"5331",673,2006,7,6,"RP",10
"5332",673,2006,7,14,"Oth",63
"5333",673,2006,7,14,"RL",49
"5334",673,2006,7,14,"RP",22
"5335",673,2006,7,15,"Oth",62
"5336",673,2006,7,15,"RL",31
"5337",673,2006,7,15,"RP",8
"5338",673,2006,7,19,"Oth",24
"5339",673,2006,7,19,"RL",16
"5340",673,2006,7,19,"RP",13
"5341",673,2006,7,23,"Oth",12
"5342",673,2006,7,23,"RL",4
"5343",673,2006,7,23,"RP",17
"5344",673,2006,7,24,"Oth",176
"5345",673,2006,7,24,"RL",124
"5346",673,2006,7,24,"RP",100
"5347",673,2006,7,26,"Oth",215
"5348",673,2006,7,26,"RL",107
"5349",673,2006,7,26,"RP",336
"5350",673,2006,8,1,"Oth",17
"5351",673,2006,8,1,"RL",25
"5352",673,2006,8,1,"RP",63
"5353",673,2006,8,5,"Oth",59
"5354",673,2006,8,5,"RL",40
"5355",673,2006,8,5,"RP",50
"5356",673,2006,8,6,"Oth",17
"5357",673,2006,8,6,"RL",10
"5358",673,2006,8,6,"RP",17
"5359",673,2006,8,8,"Oth",13
"5360",673,2006,8,8,"RL",11
"5361",673,2006,8,8,"RP",11
"5362",673,2006,8,10,"Oth",13
"5363",673,2006,8,10,"RL",11
"5364",673,2006,8,10,"RP",10
"5365",673,2006,8,13,"Oth",14
"5366",673,2006,8,13,"RL",11
"5367",673,2006,8,13,"RP",9
"5368",673,2006,8,17,"Oth",24
"5369",673,2006,8,17,"RL",13
"5370",673,2006,8,17,"RP",7
"5371",673,2006,8,19,"Oth",20
"5372",673,2006,8,19,"RL",10
"5373",673,2006,8,19,"RP",8
"5374",673,2006,9,10,"Oth",27
"5375",673,2006,9,10,"RL",6
"5376",673,2006,9,19,"Oth",34
"5377",673,2006,9,19,"RL",59
"5378",673,2006,9,19,"RP",4
"5379",673,2006,9,20,"Oth",38
"5380",673,2006,9,20,"RL",59
"5381",673,2006,9,20,"RP",5
"5382",673,2006,9,26,"Oth",103
"5383",673,2006,9,26,"RL",33
"5384",673,2006,9,26,"RP",11
"5385",673,2006,10,3,"Oth",147
"5386",673,2006,10,3,"RL",62
"5387",673,2006,10,3,"RP",25
"5388",673,2006,10,4,"Oth",27
"5389",673,2006,10,4,"RL",40
"5390",673,2006,10,4,"RP",4
"5391",673,2007,6,5,"Oth",53
"5392",673,2007,6,5,"RL",117
"5393",673,2007,6,5,"RP",8
"5394",673,2007,7,1,"Oth",47
"5395",673,2007,7,1,"RL",44
"5396",673,2007,7,1,"RP",17
"5397",673,2007,7,21,"Oth",34
"5398",673,2007,7,21,"RL",29
"5399",673,2007,7,21,"RP",34
"5400",673,2007,7,22,"Oth",47
"5401",673,2007,7,22,"RL",60
"5402",673,2007,7,22,"RP",18
"5403",673,2007,7,26,"Oth",212
"5404",673,2007,7,26,"RL",206
"5405",673,2007,7,26,"RP",60
"5406",673,2007,7,30,"Oth",106
"5407",673,2007,7,30,"RL",256
"5408",673,2007,7,30,"RP",80
"5409",673,2007,8,4,"Oth",10
"5410",673,2007,8,4,"RL",19
"5411",673,2007,8,4,"RP",4
"5412",673,2007,8,8,"Oth",8
"5413",673,2007,8,8,"RL",52
"5414",673,2007,8,8,"RP",6
"5415",673,2007,8,10,"Oth",11
"5416",673,2007,8,10,"RL",45
"5417",673,2007,8,10,"RP",4
"5418",673,2007,8,11,"Oth",14
"5419",673,2007,8,11,"RL",16
"5420",673,2007,8,11,"RP",7
"5421",673,2007,8,18,"Oth",28
"5422",673,2007,8,18,"RL",37
"5423",673,2007,8,18,"RP",14
"5424",673,2007,8,20,"Oth",22
"5425",673,2007,8,20,"RL",25
"5426",673,2007,8,20,"RP",11
"5427",673,2007,8,25,"Oth",48
"5428",673,2007,8,25,"RL",43
"5429",673,2007,8,25,"RP",12
"5430",673,2007,8,29,"Oth",26
"5431",673,2007,8,29,"RL",19
"5432",673,2007,8,29,"RP",11
"5433",673,2007,8,31,"Oth",18
"5434",673,2007,8,31,"RL",12
"5435",673,2007,8,31,"RP",11
"5436",673,2007,9,1,"Oth",61
"5437",673,2007,9,1,"RL",19
"5438",673,2007,9,1,"RP",29
"5439",673,2007,9,3,"Oth",32
"5440",673,2007,9,3,"RL",10
"5441",673,2007,9,3,"RP",10
"5442",673,2007,9,5,"Oth",24
"5443",673,2007,9,5,"RL",13
"5444",673,2007,9,5,"RP",7
"5445",673,2007,9,7,"Oth",29
"5446",673,2007,9,7,"RL",4
"5447",673,2007,9,7,"RP",3
"5448",673,2007,9,8,"Oth",26
"5449",673,2007,9,8,"RL",22
"5450",673,2007,9,8,"RP",50
"5451",673,2007,9,13,"Oth",16
"5452",673,2007,9,13,"RL",24
"5453",673,2007,9,13,"RP",67
"5454",673,2007,10,10,"Oth",22
"5455",673,2007,10,10,"RL",8
"5456",673,2007,10,10,"RP",8
"5457",673,2008,4,10,"Oth",14
"5458",673,2008,4,10,"RL",18
"5459",673,2008,4,10,"RP",19
"5460",673,2008,4,20,"Oth",1
"5461",673,2008,4,20,"RL",11
"5462",673,2008,4,20,"RP",32
"5463",673,2008,4,25,"RL",19
"5464",673,2008,4,25,"RP",18
"5465",673,2008,5,30,"Oth",61
"5466",673,2008,5,30,"RL",221
"5467",673,2008,5,30,"RP",42
"5468",673,2008,5,31,"Oth",12
"5469",673,2008,5,31,"RE",1
"5470",673,2008,5,31,"RL",24
"5471",673,2008,5,31,"RP",9
"5472",673,2008,6,8,"Oth",10
"5473",673,2008,6,8,"RL",62
"5474",673,2008,6,8,"RP",8
"5475",673,2008,6,10,"Oth",10
"5476",673,2008,6,10,"RL",87
"5477",673,2008,6,10,"RP",17
"5478",673,2008,6,17,"Oth",47
"5479",673,2008,6,17,"RL",918
"5480",673,2008,6,17,"RP",17
"5481",673,2008,6,18,"Oth",21
"5482",673,2008,6,18,"RL",49
"5483",673,2008,6,18,"RP",100
"5484",673,2008,7,12,"Oth",175
"5485",673,2008,7,12,"RL",204
"5486",673,2008,7,12,"RP",85
"5487",673,2008,7,13,"Oth",69
"5488",673,2008,7,13,"RL",102
"5489",673,2008,7,13,"RP",29
"5490",673,2008,7,14,"Oth",300
"5491",673,2008,7,14,"RL",94
"5492",673,2008,7,14,"RP",69
"5493",673,2008,7,18,"Oth",16
"5494",673,2008,7,18,"RL",11
"5495",673,2008,7,18,"RP",20
"5496",673,2008,7,19,"Oth",10
"5497",673,2008,7,19,"RL",10
"5498",673,2008,7,19,"RP",19
"5499",673,2008,8,30,"Oth",22
"5500",673,2008,8,30,"RL",9
"5501",673,2008,8,30,"RP",4
"5502",673,2008,9,5,"Oth",36
"5503",673,2008,9,5,"RL",9
"5504",673,2008,9,5,"RP",9
"5505",673,2008,9,11,"Oth",72
"5506",673,2008,9,11,"RL",31
"5507",673,2008,9,11,"RP",12
"5508",673,2008,9,21,"Oth",23
"5509",673,2008,9,21,"RL",8
"5510",673,2008,9,21,"RP",3
"5511",673,2008,10,3,"Oth",38
"5512",673,2008,10,3,"RL",18
"5513",673,2008,10,3,"RP",25
"5514",673,2008,10,6,"Oth",89
"5515",673,2008,10,6,"RL",24
"5516",673,2008,10,6,"RP",7
"5517",673,2009,4,6,"Oth",2
"5518",673,2009,4,6,"RL",18
"5519",673,2009,4,6,"RP",32
"5520",673,2009,4,9,"Oth",13
"5521",673,2009,4,9,"RL",76
"5522",673,2009,4,9,"RP",36
"5523",673,2009,6,3,"Oth",13
"5524",673,2009,6,3,"RL",24
"5525",673,2009,6,3,"RP",9
"5526",673,2014,9,21,"Oth",NA
"5527",673,2014,9,21,"RL",NA
"5528",673,2014,9,21,"RP",18
"5529",673,2015,4,11,"Oth",48
"5530",673,2015,4,11,"RL",288
"5531",673,2015,4,11,"RP",172
"5532",673,2015,6,7,"Oth",70
"5533",673,2015,6,7,"RE",18
"5534",673,2015,6,7,"RL",1068
"5535",673,2015,6,7,"RP",176
"5536",673,2016,10,22,"Oth",76
"5537",673,2016,10,22,"RL",38
"5538",673,2016,10,22,"RP",12
"5539",673,2017,4,10,"Oth",30
"5540",673,2017,4,10,"RL",38
"5541",673,2017,4,10,"RP",38
"5542",673,2017,5,29,"Oth",8
"5543",673,2017,5,29,"RL",52
"5544",673,2017,5,29,"RP",30
"5545",673,2017,11,4,"Oth",66
"5546",673,2017,11,4,"RL",28
"5547",673,2017,11,4,"RP",4
"5548",673,2018,8,15,"Oth",28
"5549",673,2018,8,15,"RL",108
"5550",673,2018,8,15,"RP",60
"5551",674,2003,5,10,"Oth",11
"5552",674,2003,5,10,"RL",22
"5553",674,2003,5,10,"RP",43
"5554",674,2004,4,18,"Oth",4
"5555",674,2004,4,18,"RL",17
"5556",674,2004,4,18,"RP",37
"5557",674,2005,4,4,"Oth",4
"5558",674,2005,4,4,"RL",3
"5559",674,2005,4,4,"RP",37
"5560",674,2005,4,15,"Oth",4
"5561",674,2005,4,15,"RL",4
"5562",674,2005,4,15,"RP",44
"5563",674,2005,6,15,"Oth",6
"5564",674,2005,6,15,"RL",43
"5565",674,2005,6,15,"RP",11
"5566",674,2007,8,2,"Oth",15
"5567",674,2007,8,2,"RL",21
"5568",674,2007,8,2,"RP",22
"5569",674,2007,9,6,"Oth",25
"5570",674,2007,9,6,"RL",47
"5571",674,2007,9,6,"RP",31
"5572",674,2007,10,14,"Oth",36
"5573",674,2007,10,14,"RL",12
"5574",674,2007,10,14,"RP",6
"5575",674,2008,9,12,"Oth",112
"5576",674,2008,9,12,"RL",90
"5577",674,2008,9,12,"RP",10
"5578",675,2005,10,9,"Oth",27
"5579",675,2005,10,9,"RL",23
"5580",675,2005,10,9,"RP",14
"5581",675,2006,6,24,"Oth",36
"5582",675,2006,6,24,"RE",2
"5583",675,2006,6,24,"RL",317
"5584",675,2006,6,24,"RP",152
"5585",675,2006,7,2,"Oth",38
"5586",675,2006,7,2,"RE",4
"5587",675,2006,7,2,"RL",262
"5588",675,2006,7,2,"RP",456
"5589",675,2006,7,8,"Oth",482
"5590",675,2006,7,8,"RE",8
"5591",675,2006,7,8,"RL",278
"5592",675,2006,7,8,"RP",203
"5593",675,2006,10,17,"Oth",265
"5594",675,2006,10,17,"RL",311
"5595",675,2006,10,17,"RP",214
"5596",675,2008,4,25,"RL",15
"5597",675,2008,4,25,"RP",35
"5598",675,2014,4,13,"Oth",6
"5599",675,2014,4,13,"RL",20
"5600",675,2014,4,13,"RP",NA
"5601",675,2014,4,21,"Oth",4
"5602",675,2014,4,21,"RL",22
"5603",675,2014,4,21,"RP",42
