"","HEXcell","ObsYear","ObsMonth","ObsDay","Code","ntot"
"10217",649,2017,7,30,"Oth",NA
"10218",649,2017,7,30,"RE",2
"10219",649,2017,7,30,"RL",NA
"10220",649,2017,7,30,"RP",NA
"10221",649,2017,8,1,"Oth",NA
"10222",649,2017,8,1,"RL",NA
"10223",649,2017,8,1,"RP",NA
"10224",649,2017,8,4,"RL",2
"10225",649,2017,8,4,"RP",10
"10226",649,2017,8,6,"Oth",4
"10227",649,2017,8,6,"RP",10
"10228",649,2017,8,8,"RL",6
"10229",649,2017,8,8,"RP",2
"10230",649,2017,8,13,"Oth",10
"10231",649,2017,8,13,"RE",2
"10232",649,2017,8,13,"RL",17
"10233",649,2017,8,13,"RP",27
"10234",649,2017,8,14,"Oth",4
"10235",649,2017,8,14,"RL",12
"10236",649,2017,8,14,"RP",14
"10237",649,2017,8,19,"Oth",32
"10238",649,2017,8,19,"RL",12
"10239",649,2017,8,19,"RP",14
"10240",649,2017,8,20,"Oth",8
"10241",649,2017,8,20,"RP",8
"10242",649,2017,8,21,"Oth",4
"10243",649,2017,8,21,"RL",8
"10244",649,2017,8,21,"RP",10
"10245",649,2017,8,22,"Oth",56
"10246",649,2017,8,22,"RL",8
"10247",649,2017,8,22,"RP",22
"10248",649,2017,8,28,"Oth",2
"10249",649,2017,8,28,"RP",4
"10250",649,2017,8,31,"Oth",160
"10251",649,2017,8,31,"RL",14
"10252",649,2017,8,31,"RP",6
"10253",649,2017,9,1,"Oth",NA
"10254",649,2017,9,1,"RP",2
"10255",649,2017,9,11,"Oth",58
"10256",649,2017,9,11,"RL",62
"10257",649,2017,9,11,"RP",8
"10258",649,2017,9,12,"Oth",30
"10259",649,2017,9,12,"RL",10
"10260",649,2017,9,12,"RP",2
"10261",649,2017,9,15,"Oth",608
"10262",649,2017,9,15,"RL",96
"10263",649,2017,9,15,"RP",58
"10264",649,2017,9,16,"Oth",NA
"10265",649,2017,9,16,"RL",NA
"10266",649,2017,9,16,"RP",NA
"10267",649,2017,9,17,"Oth",NA
"10268",649,2017,9,17,"RL",NA
"10269",649,2017,9,17,"RP",NA
"10270",649,2017,9,19,"Oth",48
"10271",649,2017,9,19,"RL",12
"10272",649,2017,9,19,"RP",20
"10273",649,2017,9,25,"Oth",28
"10274",649,2017,9,25,"RL",18
"10275",649,2017,9,25,"RP",4
"10276",649,2017,9,26,"Oth",12
"10277",649,2017,9,26,"RL",38
"10278",649,2017,9,27,"Oth",12
"10279",649,2017,9,29,"RL",NA
"10280",649,2017,9,30,"Oth",54
"10281",649,2017,9,30,"RL",20
"10282",649,2017,10,1,"RL",6
"10283",649,2017,10,1,"RP",NA
"10284",649,2017,10,2,"Oth",14
"10285",649,2017,10,2,"RL",NA
"10286",649,2017,10,2,"RP",NA
"10287",649,2017,10,3,"Oth",58
"10288",649,2017,10,3,"RP",2
"10289",649,2017,10,4,"RL",10
"10290",649,2017,10,4,"RP",10
"10291",649,2017,10,5,"Oth",88
"10292",649,2017,10,5,"RL",12
"10293",649,2017,10,5,"RP",40
"10294",649,2017,10,6,"Oth",78
"10295",649,2017,10,6,"RL",NA
"10296",649,2017,10,6,"RP",6
"10297",649,2017,10,7,"Oth",79
"10298",649,2017,10,7,"RL",11
"10299",649,2017,10,7,"RP",3
"10300",649,2017,10,9,"Oth",96
"10301",649,2017,10,9,"RL",4
"10302",649,2017,10,9,"RP",30
"10303",649,2017,10,10,"Oth",NA
"10304",649,2017,10,10,"RP",22
"10305",649,2017,10,15,"Oth",100
"10306",649,2017,10,15,"RL",6
"10307",649,2017,10,15,"RP",30
"10308",649,2017,10,16,"Oth",32
"10309",649,2017,10,16,"RL",16
"10310",649,2017,10,16,"RP",22
"10311",649,2017,10,17,"Oth",42
"10312",649,2017,10,17,"RL",28
"10313",649,2017,10,17,"RP",34
"10314",649,2017,10,18,"Oth",145
"10315",649,2017,10,18,"RL",7
"10316",649,2017,10,18,"RP",17
"10317",649,2017,10,20,"Oth",NA
"10318",649,2017,10,20,"RL",NA
"10319",649,2017,10,20,"RP",NA
"10320",649,2017,10,21,"Oth",NA
"10321",649,2017,10,21,"RL",NA
"10322",649,2017,10,21,"RP",NA
"10323",649,2017,10,22,"Oth",16
"10324",649,2017,10,22,"RL",6
"10325",649,2017,10,22,"RP",2
"10326",649,2017,10,23,"Oth",162
"10327",649,2017,10,23,"RP",12
"10328",649,2017,10,24,"Oth",22
"10329",649,2017,10,24,"RL",2
"10330",649,2017,10,25,"Oth",310
"10331",649,2017,10,25,"RL",NA
"10332",649,2017,10,25,"RP",10
"10333",649,2017,10,28,"Oth",NA
"10334",649,2017,10,28,"RL",7
"10335",649,2017,10,28,"RP",6
"10336",649,2017,10,29,"Oth",42
"10337",649,2017,10,30,"Oth",78
"10338",649,2017,10,30,"RP",6
"10339",649,2017,10,31,"Oth",74
"10340",649,2017,10,31,"RL",30
"10341",649,2017,10,31,"RP",48
"10342",649,2017,11,1,"Oth",5000
"10343",649,2017,11,2,"Oth",102
"10344",649,2017,11,2,"RL",14
"10345",649,2017,11,2,"RP",32
"10346",649,2017,11,4,"RL",4
"10347",649,2017,11,6,"Oth",88
"10348",649,2017,11,6,"RL",74
"10349",649,2017,11,6,"RP",84
"10350",649,2017,11,8,"Oth",12
"10351",649,2017,11,8,"RL",6
"10352",649,2017,11,8,"RP",8
"10353",649,2017,11,10,"Oth",2
"10354",649,2017,11,11,"RL",2
"10355",649,2017,11,15,"Oth",2
"10356",649,2017,11,15,"RL",12
"10357",649,2017,11,17,"Oth",4
"10358",649,2017,11,17,"RL",2
"10359",649,2017,11,21,"Oth",2
"10360",649,2017,11,25,"RP",2
"10361",649,2017,11,26,"RL",10
"10362",649,2017,11,28,"Oth",4
"10363",649,2017,11,28,"RP",1
"10364",649,2017,11,30,"RL",2
"10365",649,2018,4,28,"Oth",2
"10366",649,2018,4,28,"RL",28
"10367",649,2018,4,28,"RP",28
"10368",649,2018,5,1,"Oth",2
"10369",649,2018,5,1,"RL",18
"10370",649,2018,5,1,"RP",182
"10371",649,2018,5,2,"RP",2
"10372",649,2018,5,3,"RL",12
"10373",649,2018,5,3,"RP",124
"10374",649,2018,5,5,"RL",24
"10375",649,2018,5,5,"RP",10
"10376",649,2018,5,6,"RL",9
"10377",649,2018,5,6,"RP",2
"10378",649,2018,5,7,"RL",28
"10379",649,2018,5,7,"RP",50
"10380",649,2018,5,8,"Oth",6
"10381",649,2018,5,8,"RL",28
"10382",649,2018,5,8,"RP",116
"10383",649,2018,5,10,"RL",12
"10384",649,2018,5,10,"RP",32
"10385",649,2018,5,11,"Oth",2
"10386",649,2018,5,11,"RL",14
"10387",649,2018,5,11,"RP",76
"10388",649,2018,5,12,"RL",16
"10389",649,2018,5,12,"RP",46
"10390",649,2018,5,15,"Oth",8
"10391",649,2018,5,15,"RL",2
"10392",649,2018,5,15,"RP",8
"10393",649,2018,5,17,"RL",2
"10394",649,2018,5,17,"RP",18
"10395",649,2018,5,21,"Oth",2
"10396",649,2018,5,21,"RL",34
"10397",649,2018,5,21,"RP",22
"10398",649,2018,5,23,"Oth",6
"10399",649,2018,5,23,"RL",36
"10400",649,2018,5,23,"RP",14
"10401",649,2018,5,24,"RL",52
"10402",649,2018,5,24,"RP",34
"10403",649,2018,5,25,"Oth",8
"10404",649,2018,5,25,"RL",16
"10405",649,2018,5,25,"RP",10
"10406",649,2018,5,26,"Oth",6
"10407",649,2018,5,26,"RL",80
"10408",649,2018,5,26,"RP",55
"10409",649,2018,5,27,"RP",44
"10410",649,2018,5,28,"RL",6
"10411",649,2018,5,28,"RP",12
"10412",649,2018,5,29,"Oth",28
"10413",649,2018,5,29,"RL",22
"10414",649,2018,5,29,"RP",70
"10415",649,2018,5,30,"Oth",4
"10416",649,2018,5,30,"RL",2
"10417",649,2018,5,30,"RP",14
"10418",649,2018,6,5,"RL",2
"10419",649,2018,6,5,"RP",8
"10420",649,2018,6,7,"Oth",2
"10421",649,2018,6,7,"RL",4
"10422",649,2018,6,7,"RP",12
"10423",649,2018,6,10,"Oth",2
"10424",649,2018,6,10,"RE",62
"10425",649,2018,6,10,"RL",6
"10426",649,2018,6,10,"RP",12
"10427",649,2018,6,15,"Oth",1
"10428",649,2018,6,15,"RP",2
"10429",649,2018,6,16,"Oth",14
"10430",649,2018,6,16,"RL",28
"10431",649,2018,6,16,"RP",100
"10432",649,2018,6,17,"Oth",10
"10433",649,2018,6,17,"RL",18
"10434",649,2018,6,17,"RP",NA
"10435",649,2018,6,18,"Oth",10
"10436",649,2018,6,18,"RL",48
"10437",649,2018,6,18,"RP",16
"10438",649,2018,6,24,"Oth",9
"10439",649,2018,6,24,"RL",50
"10440",649,2018,6,24,"RP",7
"10441",649,2018,6,25,"Oth",4
"10442",649,2018,6,26,"RP",2
"10443",649,2018,6,30,"RP",2
"10444",649,2018,7,3,"Oth",9
"10445",649,2018,7,3,"RL",NA
"10446",649,2018,7,3,"RP",7
"10447",649,2018,7,5,"RL",40
"10448",649,2018,7,7,"Oth",20
"10449",649,2018,7,7,"RE",6
"10450",649,2018,7,7,"RL",146
"10451",649,2018,7,7,"RP",52
"10452",649,2018,7,15,"Oth",4
"10453",649,2018,7,15,"RL",24
"10454",649,2018,7,15,"RP",8
"10455",649,2018,7,18,"Oth",80
"10456",649,2018,7,18,"RP",76
"10457",649,2018,7,29,"Oth",10
"10458",649,2018,7,29,"RL",2
"10459",649,2018,7,29,"RP",10
"10460",649,2018,7,30,"Oth",2
"10461",649,2018,7,30,"RP",6
"10462",649,2018,8,4,"Oth",20
"10463",649,2018,8,4,"RL",6
"10464",649,2018,8,4,"RP",32
"10465",649,2018,8,10,"Oth",1
"10466",649,2018,8,10,"RP",8
"10467",649,2018,8,11,"Oth",18
"10468",649,2018,8,11,"RL",24
"10469",649,2018,8,11,"RP",12
"10470",649,2018,8,12,"Oth",4
"10471",649,2018,8,12,"RP",8
"10472",649,2018,8,15,"Oth",2
"10473",649,2018,8,15,"RP",1
"10474",649,2018,8,18,"Oth",16
"10475",649,2018,8,18,"RL",20
"10476",649,2018,8,18,"RP",6
"10477",649,2018,8,22,"Oth",2
"10478",649,2018,8,22,"RL",2
"10479",649,2018,8,22,"RP",8
"10480",649,2018,8,25,"Oth",0
"10481",649,2018,8,27,"Oth",6
"10482",649,2018,8,27,"RL",10
"10483",649,2018,8,27,"RP",10
"10484",672,2002,6,1,"RL",0
"10485",672,2002,6,9,"Oth",0
"10486",672,2002,10,12,"Oth",3
"10487",672,2003,4,1,"Oth",3
"10488",672,2003,4,1,"RL",4
"10489",672,2003,5,22,"RL",3
"10490",672,2005,9,11,"Oth",0
"10491",672,2005,9,11,"RL",0
"10492",672,2005,9,11,"RP",0
"10493",672,2007,9,4,"RL",2
"10494",672,2007,9,4,"RP",1
"10495",672,2007,9,5,"Oth",0
"10496",672,2007,9,10,"Oth",3
"10497",672,2007,9,10,"RL",0
"10498",672,2007,10,1,"Oth",0
"10499",672,2007,10,2,"Oth",6
"10500",672,2007,10,2,"RP",1
"10501",672,2007,10,4,"RP",2
"10502",672,2007,10,6,"Oth",0
"10503",672,2007,10,6,"RL",1
"10504",672,2007,10,6,"RP",0
"10505",672,2007,10,7,"Oth",0
"10506",672,2007,10,7,"RL",0
"10507",672,2007,10,7,"RP",3
"10508",672,2007,10,9,"Oth",0
"10509",672,2007,10,12,"RL",0
"10510",672,2007,10,29,"Oth",6
"10511",672,2007,10,29,"RL",1
"10512",672,2007,11,5,"Oth",2
"10513",672,2007,11,5,"RP",3
"10514",672,2008,3,26,"Oth",20
"10515",672,2008,4,6,"Oth",4
"10516",672,2008,4,6,"RL",0
"10517",672,2008,4,6,"RP",1
"10518",672,2008,4,15,"Oth",4
"10519",672,2008,4,15,"RL",4
"10520",672,2008,4,15,"RP",4
"10521",672,2008,6,3,"Oth",1
"10522",672,2008,6,9,"Oth",10
"10523",672,2008,6,9,"RL",13
"10524",672,2008,6,9,"RP",13
"10525",672,2009,3,9,"Oth",1
"10526",672,2009,3,9,"RL",4
"10527",672,2009,3,16,"Oth",1
"10528",672,2009,3,23,"Oth",2
"10529",672,2009,3,23,"RL",11
"10530",672,2009,3,23,"RP",5
"10531",672,2009,3,30,"RL",0
"10532",672,2009,3,30,"RP",1
"10533",672,2009,3,31,"Oth",3
"10534",672,2009,3,31,"RL",8
"10535",672,2009,3,31,"RP",29
"10536",672,2009,5,23,"Oth",1
"10537",672,2014,1,20,"Oth",4
"10538",672,2014,2,22,"Oth",4
"10539",672,2014,3,31,"Oth",12
"10540",672,2014,3,31,"RL",20
"10541",672,2014,3,31,"RP",4
"10542",672,2014,8,2,"Oth",NA
"10543",672,2014,8,2,"RE",NA
"10544",672,2014,8,2,"RL",NA
"10545",672,2014,8,2,"RP",NA
"10546",672,2014,8,10,"Oth",NA
"10547",672,2014,8,10,"RL",NA
"10548",672,2014,8,10,"RP",NA
"10549",672,2014,9,28,"Oth",NA
"10550",672,2014,9,28,"RL",NA
"10551",672,2014,9,28,"RP",NA
"10552",672,2015,3,15,"Oth",5
"10553",672,2015,3,15,"RL",1
"10554",672,2015,3,23,"Oth",4
"10555",672,2015,3,23,"RL",6
"10556",672,2015,3,23,"RP",4
"10557",672,2015,4,4,"Oth",26
"10558",672,2015,4,4,"RL",10
"10559",672,2015,4,4,"RP",16
"10560",672,2015,12,27,"Oth",1
"10561",672,2015,12,27,"RL",1
"10562",672,2016,9,25,"Oth",NA
"10563",672,2016,9,25,"RL",NA
"10564",672,2016,9,25,"RP",NA
"10565",672,2017,5,27,"RL",20
"10566",672,2017,5,29,"Oth",8
"10567",672,2017,5,29,"RL",28
"10568",672,2017,5,29,"RP",2
"10569",672,2017,8,11,"Oth",2
"10570",672,2017,8,11,"RL",12
"10571",672,2017,8,12,"Oth",NA
"10572",672,2017,8,12,"RL",NA
"10573",672,2017,8,12,"RP",NA
"10574",672,2017,8,20,"Oth",15
"10575",672,2017,8,20,"RL",NA
"10576",672,2017,8,20,"RP",5
"10577",672,2017,9,4,"Oth",NA
"10578",672,2017,9,4,"RL",NA
"10579",672,2017,9,4,"RP",NA
"10580",672,2017,10,14,"Oth",NA
"10581",672,2017,10,14,"RL",NA
"10582",672,2017,10,14,"RP",NA
"10583",672,2017,11,26,"Oth",NA
"10584",672,2017,11,26,"RP",NA
"10585",672,2018,6,23,"RL",6
"10586",672,2018,6,26,"Oth",4
"10587",672,2018,6,26,"RL",15
"10588",672,2018,6,26,"RP",2
"10589",673,2000,4,25,"Oth",0
"10590",673,2000,4,25,"RL",10
"10591",673,2000,4,25,"RP",0
"10592",673,2000,4,28,"Oth",2
"10593",673,2000,4,28,"RL",41
"10594",673,2000,4,28,"RP",2
"10595",673,2001,12,6,"Oth",1
"10596",673,2002,2,17,"RL",1
"10597",673,2002,6,1,"RL",15
"10598",673,2002,6,1,"RP",9
"10599",673,2002,6,22,"RL",6
"10600",673,2002,7,4,"Oth",2
"10601",673,2002,7,4,"RL",4
"10602",673,2002,7,4,"RP",2
"10603",673,2002,7,9,"RP",1
"10604",673,2002,8,8,"Oth",5
"10605",673,2002,8,8,"RL",2
"10606",673,2002,8,8,"RP",11
"10607",673,2002,8,23,"Oth",1
"10608",673,2002,8,23,"RP",1
"10609",673,2003,3,20,"Oth",2
"10610",673,2003,3,20,"RP",1
"10611",673,2003,3,27,"Oth",3
"10612",673,2003,3,27,"RL",2
"10613",673,2003,3,27,"RP",68
"10614",673,2003,4,3,"Oth",5
"10615",673,2003,4,3,"RL",23
"10616",673,2003,4,3,"RP",27
"10617",673,2003,4,5,"Oth",3
"10618",673,2003,4,5,"RL",11
"10619",673,2003,4,5,"RP",20
"10620",673,2003,4,7,"Oth",2
"10621",673,2003,4,7,"RL",4
"10622",673,2003,4,7,"RP",2
"10623",673,2003,4,11,"Oth",6
"10624",673,2003,4,11,"RL",33
"10625",673,2003,4,11,"RP",49
"10626",673,2003,4,12,"Oth",5
"10627",673,2003,4,12,"RL",66
"10628",673,2003,4,12,"RP",64
"10629",673,2003,4,14,"RL",1
"10630",673,2003,4,14,"RP",1
"10631",673,2003,4,15,"Oth",2
"10632",673,2003,4,15,"RL",64
"10633",673,2003,4,15,"RP",30
"10634",673,2003,4,22,"Oth",1
"10635",673,2003,4,22,"RL",16
"10636",673,2003,4,22,"RP",10
"10637",673,2003,5,1,"Oth",18
"10638",673,2003,5,1,"RL",7
"10639",673,2003,5,1,"RP",14
"10640",673,2003,5,13,"Oth",16
"10641",673,2003,5,13,"RL",9
"10642",673,2003,5,13,"RP",5
"10643",673,2003,5,16,"Oth",1
"10644",673,2003,5,16,"RL",8
"10645",673,2003,5,16,"RP",31
"10646",673,2003,5,19,"Oth",1
"10647",673,2003,5,19,"RE",1
"10648",673,2003,5,19,"RL",13
"10649",673,2003,5,19,"RP",6
"10650",673,2003,5,28,"RL",1
"10651",673,2003,6,20,"Oth",1
"10652",673,2003,6,20,"RL",42
"10653",673,2003,6,20,"RP",2
"10654",673,2003,6,29,"RL",2
"10655",673,2003,6,29,"RP",1
"10656",673,2003,7,28,"RP",2
"10657",673,2003,8,5,"Oth",9
"10658",673,2003,8,5,"RL",12
"10659",673,2003,8,5,"RP",19
"10660",673,2003,8,27,"Oth",4
"10661",673,2003,8,27,"RL",2
"10662",673,2003,8,27,"RP",1
"10663",673,2003,9,9,"Oth",18
"10664",673,2003,9,9,"RL",22
"10665",673,2003,9,9,"RP",3
"10666",673,2003,9,20,"Oth",3
"10667",673,2003,9,20,"RL",3
"10668",673,2003,9,20,"RP",2
"10669",673,2003,10,2,"Oth",71
"10670",673,2003,10,2,"RL",34
"10671",673,2003,10,2,"RP",2
"10672",673,2003,10,9,"Oth",2
"10673",673,2003,10,9,"RL",10
"10674",673,2003,10,9,"RP",1
"10675",673,2003,10,23,"Oth",6
"10676",673,2003,10,24,"Oth",6
"10677",673,2003,10,24,"RL",22
"10678",673,2003,10,24,"RP",6
"10679",673,2003,11,1,"Oth",4
"10680",673,2003,11,1,"RL",1
"10681",673,2004,3,24,"RL",20
"10682",673,2004,3,24,"RP",16
"10683",673,2004,3,25,"Oth",1
"10684",673,2004,3,25,"RL",1
"10685",673,2004,3,25,"RP",5
"10686",673,2004,3,28,"RP",2
"10687",673,2004,3,30,"RL",4
"10688",673,2004,3,30,"RP",29
"10689",673,2004,4,2,"Oth",2
"10690",673,2004,4,2,"RL",10
"10691",673,2004,4,2,"RP",120
"10692",673,2004,4,16,"RP",2
"10693",673,2004,4,23,"Oth",3
"10694",673,2004,4,23,"RL",2
"10695",673,2004,4,23,"RP",1
"10696",673,2004,4,30,"Oth",2
"10697",673,2004,4,30,"RL",3
"10698",673,2004,4,30,"RP",1
"10699",673,2004,5,18,"Oth",3
"10700",673,2004,5,18,"RL",3
"10701",673,2004,5,18,"RP",4
"10702",673,2004,5,21,"RL",4
"10703",673,2004,5,25,"Oth",1
"10704",673,2004,5,25,"RL",3
"10705",673,2004,5,25,"RP",3
"10706",673,2004,6,3,"Oth",11
"10707",673,2004,6,3,"RL",16
"10708",673,2004,6,13,"Oth",2
"10709",673,2004,6,13,"RE",1
"10710",673,2004,6,13,"RL",19
"10711",673,2004,6,13,"RP",6
"10712",673,2004,6,17,"Oth",2
"10713",673,2004,6,17,"RL",8
"10714",673,2004,6,17,"RP",3
"10715",673,2004,6,20,"Oth",5
"10716",673,2004,6,20,"RL",2
"10717",673,2004,6,29,"Oth",4
"10718",673,2004,6,29,"RL",4
"10719",673,2004,6,29,"RP",1
"10720",673,2004,7,2,"RL",1
"10721",673,2004,7,2,"RP",2
"10722",673,2004,7,3,"Oth",6
"10723",673,2004,7,3,"RL",3
"10724",673,2004,7,3,"RP",3
"10725",673,2004,7,5,"Oth",8
"10726",673,2004,7,5,"RL",7
"10727",673,2004,7,5,"RP",2
"10728",673,2004,7,6,"Oth",11
"10729",673,2004,7,6,"RL",8
"10730",673,2004,7,6,"RP",2
"10731",673,2004,7,8,"Oth",3
"10732",673,2004,7,8,"RL",3
"10733",673,2004,7,8,"RP",1
"10734",673,2004,7,10,"Oth",2
"10735",673,2004,7,10,"RL",5
"10736",673,2004,7,10,"RP",1
"10737",673,2004,7,11,"Oth",8
"10738",673,2004,7,11,"RL",6
"10739",673,2004,7,11,"RP",3
"10740",673,2004,7,16,"Oth",7
"10741",673,2004,7,16,"RL",2
"10742",673,2004,7,16,"RP",6
"10743",673,2004,7,18,"Oth",3
"10744",673,2004,7,18,"RL",2
"10745",673,2004,7,18,"RP",4
"10746",673,2004,7,19,"Oth",4
"10747",673,2004,7,19,"RL",3
"10748",673,2004,7,19,"RP",1
"10749",673,2004,7,20,"Oth",2
"10750",673,2004,7,20,"RL",4
"10751",673,2004,7,20,"RP",9
"10752",673,2004,7,21,"Oth",3
"10753",673,2004,7,21,"RL",3
"10754",673,2004,7,21,"RP",4
"10755",673,2004,7,22,"Oth",2
"10756",673,2004,7,22,"RP",5
"10757",673,2004,7,23,"Oth",6
"10758",673,2004,7,23,"RL",4
"10759",673,2004,7,23,"RP",7
"10760",673,2004,7,25,"Oth",4
"10761",673,2004,7,25,"RL",5
"10762",673,2004,7,25,"RP",6
"10763",673,2004,7,26,"Oth",3
"10764",673,2004,7,26,"RL",2
"10765",673,2004,7,26,"RP",10
"10766",673,2004,7,27,"Oth",1
"10767",673,2004,7,27,"RL",1
"10768",673,2004,7,27,"RP",4
"10769",673,2004,7,29,"Oth",2
"10770",673,2004,7,29,"RP",7
"10771",673,2004,7,30,"Oth",7
"10772",673,2004,7,30,"RL",6
"10773",673,2004,7,30,"RP",10
"10774",673,2004,8,1,"Oth",2
"10775",673,2004,8,1,"RL",4
"10776",673,2004,8,1,"RP",10
"10777",673,2004,8,8,"Oth",12
"10778",673,2004,8,8,"RL",10
"10779",673,2004,8,8,"RP",6
"10780",673,2004,8,10,"Oth",13
"10781",673,2004,8,10,"RL",4
"10782",673,2004,8,10,"RP",4
"10783",673,2004,8,13,"Oth",5
"10784",673,2004,8,13,"RL",2
"10785",673,2004,8,13,"RP",2
"10786",673,2004,8,15,"Oth",10
"10787",673,2004,8,15,"RL",3
"10788",673,2004,8,15,"RP",3
"10789",673,2004,8,16,"Oth",23
"10790",673,2004,8,16,"RL",15
"10791",673,2004,8,17,"Oth",10
"10792",673,2004,8,17,"RL",9
"10793",673,2004,8,17,"RP",4
"10794",673,2004,8,18,"Oth",11
"10795",673,2004,8,18,"RL",5
"10796",673,2004,8,18,"RP",2
"10797",673,2004,8,19,"Oth",16
"10798",673,2004,8,19,"RL",9
"10799",673,2004,8,19,"RP",5
"10800",673,2004,8,23,"Oth",12
"10801",673,2004,8,23,"RL",5
"10802",673,2004,8,23,"RP",2
"10803",673,2004,8,27,"Oth",37
"10804",673,2004,8,27,"RL",12
"10805",673,2004,8,27,"RP",4
"10806",673,2004,8,31,"Oth",25
"10807",673,2004,8,31,"RL",7
"10808",673,2004,8,31,"RP",2
"10809",673,2004,9,4,"Oth",27
"10810",673,2004,9,4,"RL",10
"10811",673,2004,9,4,"RP",2
"10812",673,2004,9,6,"Oth",19
"10813",673,2004,9,6,"RL",2
"10814",673,2004,9,10,"Oth",19
"10815",673,2004,9,10,"RL",8
"10816",673,2004,9,12,"Oth",15
"10817",673,2004,9,12,"RL",6
"10818",673,2004,9,12,"RP",2
"10819",673,2004,9,19,"Oth",16
"10820",673,2004,9,19,"RL",3
"10821",673,2004,9,23,"RL",1
"10822",673,2004,9,24,"Oth",13
"10823",673,2004,9,24,"RL",6
"10824",673,2004,9,24,"RP",1
"10825",673,2004,9,26,"Oth",11
"10826",673,2004,9,26,"RP",7
"10827",673,2004,9,29,"Oth",1
"10828",673,2004,9,30,"Oth",4
"10829",673,2004,9,30,"RL",4
"10830",673,2004,10,1,"Oth",6
"10831",673,2004,10,1,"RL",1
"10832",673,2004,10,15,"Oth",7
"10833",673,2004,10,15,"RL",1
"10834",673,2004,10,21,"Oth",4
"10835",673,2004,10,21,"RL",1
"10836",673,2004,10,27,"Oth",2
"10837",673,2004,10,27,"RL",1
"10838",673,2004,10,29,"Oth",6
"10839",673,2004,10,29,"RL",1
"10840",673,2004,10,30,"Oth",2
"10841",673,2004,10,31,"Oth",1
"10842",673,2004,11,5,"Oth",1
"10843",673,2004,11,5,"RP",1
"10844",673,2004,11,6,"Oth",1
"10845",673,2005,3,26,"RL",1
"10846",673,2005,4,3,"Oth",1
"10847",673,2005,4,3,"RL",2
"10848",673,2005,4,3,"RP",1
"10849",673,2005,4,15,"Oth",2
"10850",673,2005,4,15,"RL",1
"10851",673,2005,4,15,"RP",6
"10852",673,2005,4,19,"Oth",2
"10853",673,2005,4,19,"RL",5
"10854",673,2005,4,19,"RP",4
"10855",673,2005,5,16,"Oth",18
"10856",673,2005,5,16,"RL",10
"10857",673,2005,5,16,"RP",6
"10858",673,2005,5,18,"Oth",3
"10859",673,2005,5,18,"RP",1
"10860",673,2005,5,24,"Oth",12
"10861",673,2005,5,24,"RL",5
"10862",673,2005,5,24,"RP",3
"10863",673,2005,5,25,"Oth",14
"10864",673,2005,5,25,"RL",6
"10865",673,2005,5,25,"RP",17
"10866",673,2005,5,30,"Oth",2
"10867",673,2005,6,18,"RL",1
"10868",673,2005,6,19,"Oth",1
"10869",673,2005,6,19,"RL",2
"10870",673,2005,6,26,"Oth",1
"10871",673,2005,6,26,"RL",1
"10872",673,2005,7,2,"Oth",30
"10873",673,2005,7,2,"RL",34
"10874",673,2005,7,2,"RP",8
"10875",673,2005,7,3,"Oth",3
"10876",673,2005,7,3,"RL",1
"10877",673,2005,7,3,"RP",1
"10878",673,2005,7,4,"Oth",7
"10879",673,2005,7,4,"RL",4
"10880",673,2005,7,4,"RP",2
"10881",673,2005,7,7,"Oth",3
"10882",673,2005,7,7,"RL",1
"10883",673,2005,7,8,"Oth",5
"10884",673,2005,7,8,"RL",5
"10885",673,2005,7,8,"RP",2
"10886",673,2005,7,9,"Oth",7
"10887",673,2005,7,9,"RL",5
"10888",673,2005,7,9,"RP",3
"10889",673,2005,7,10,"Oth",2
"10890",673,2005,7,10,"RL",1
"10891",673,2005,7,10,"RP",2
"10892",673,2005,7,11,"RL",1
"10893",673,2005,7,11,"RP",1
"10894",673,2005,7,12,"Oth",1
"10895",673,2005,7,15,"Oth",6
"10896",673,2005,7,15,"RL",3
"10897",673,2005,7,15,"RP",3
"10898",673,2005,7,16,"Oth",2
"10899",673,2005,7,16,"RL",1
"10900",673,2005,7,16,"RP",2
"10901",673,2005,7,17,"Oth",12
"10902",673,2005,7,17,"RL",8
"10903",673,2005,7,17,"RP",8
"10904",673,2005,7,19,"Oth",2
"10905",673,2005,7,19,"RL",6
"10906",673,2005,7,21,"Oth",5
"10907",673,2005,7,21,"RL",8
"10908",673,2005,7,21,"RP",7
"10909",673,2005,7,28,"Oth",4
"10910",673,2005,7,28,"RL",6
"10911",673,2005,7,28,"RP",11
"10912",673,2005,7,29,"Oth",8
"10913",673,2005,7,29,"RL",8
"10914",673,2005,7,29,"RP",13
"10915",673,2005,7,30,"Oth",7
"10916",673,2005,7,30,"RL",4
"10917",673,2005,7,30,"RP",9
"10918",673,2005,8,1,"Oth",3
"10919",673,2005,8,1,"RL",4
"10920",673,2005,8,1,"RP",12
"10921",673,2005,8,6,"Oth",11
"10922",673,2005,8,6,"RL",7
"10923",673,2005,8,6,"RP",12
"10924",673,2005,8,12,"Oth",8
"10925",673,2005,8,12,"RL",8
"10926",673,2005,8,12,"RP",14
"10927",673,2005,8,21,"Oth",11
"10928",673,2005,8,21,"RL",4
"10929",673,2005,8,21,"RP",4
"10930",673,2005,8,27,"Oth",15
"10931",673,2005,8,27,"RL",6
"10932",673,2005,8,27,"RP",2
"10933",673,2005,9,1,"Oth",16
"10934",673,2005,9,1,"RL",5
"10935",673,2005,9,4,"Oth",23
